Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,일본제품불매.일본여행아웃,https://x.com/ltho486200,ltho486200,False,2019-05-30 01:55:49+00:00,False,@Schalom1004 밥을 먹다가도 저 나베뇬 낮짝을 티비에서 보면 숟가락을 던져버립니다.나라말아먹는 자한당 나베 황교활,1133914882313601024,https://x.com/ltho486200/status/1133914882313601024,0,0,1,0,0,,True,Schalom1004,https://x.com/Schalom1004,대치동 나팔🎗,Schalom1004,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,"적폐청산,검찰개혁,언론개혁,사법개혁,일본불매",https://x.com/GKRMJ0aKJn2Z25G,GKRMJ0aKJn2Z25G,False,2019-05-06 12:56:03+00:00,False,"https://t.co/AVTKAAkgCn

거짓된인생들. 그렇게 살고싶은가?
부끄럽지않은가? 미국산소고기 좋아하는거 같던데 절대 한우 먹지말고 꼭 미국산으로 삼시세끼 챙겨먹기를 .그리고 뿌린대로거두길.
저기 손뿌리치고 자리뜨는 저게 진짜 민심.내 아이들의 투표용지에는 절대 당신네들의 이름같은건 없어!",1125383725141725184,https://x.com/GKRMJ0aKJn2Z25G/status/1125383725141725184,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,"적폐청산,검찰개혁,언론개혁,사법개혁,일본불매",https://x.com/GKRMJ0aKJn2Z25G,GKRMJ0aKJn2Z25G,False,2019-05-01 04:29:19+00:00,False,"https://t.co/FwZ6D5PEnB
지금까지 너무도 많이 가졌던것을 이제 제자리로 돌려놓으려니 그리도 내놓기가 싫었던가? 
수백명의 아이들이 물속에서 죽어갈때도 밤 한번 안세웠을법한, 딴나라 얘기처럼 나몰라라 했을 국회의원들. 자기네들 밥그릇뺏길까봐. 그단결력이면 가라앉는 세월호도 건져올렸겠다",1123444263252107267,https://x.com/GKRMJ0aKJn2Z25G/status/1123444263252107267,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,일본제품불매.일본여행아웃,https://x.com/ltho486200,ltho486200,False,2019-05-20 03:01:23+00:00,False,"👉 참~인간 기레기이네요. 심땡철 머리박고 저세상으로 가는게 더 낫겠다.
https://t.co/YhONgrHwkR",1130307504259325952,https://x.com/ltho486200/status/1130307504259325952,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,북미 민주포럼,https://x.com/usminjooforum,usminjooforum,False,2019-06-05 20:46:15+00:00,False,"나경원 ""우리나라처럼 수출로 먹고사는 나라에서 외교관계가 흐트러지면 미래가 없다고 생각한다""

‘외교관계’?
한미 정상간의 외교기밀을 탐지해 유출, 전세계의 웃음거리로 만들어 대한민국을 3류 국가 수준으로 만든 자한당 강효상은 뭐냐?

그리고 아베의 대변인 나경원의 “우리나라”는 일본이냐? https://t.co/2lJAfrQZ7T",1136373692974452737,https://x.com/usminjooforum/status/1136373692974452737,24,637,562,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1136373658950127617/pu/img/D5cSZ00yGq4t6wq9.jpg,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,MBC News (MBC뉴스),https://x.com/mbcnews,mbcnews,False,2019-06-13 01:30:00+00:00,False,한국의 20~40대 여성들이 같은 세대 일본 여성에 비해 결혼과 양육 부담이 두 배에 달한다는 조사결과가 나왔습니다. #독박육아 #전업주부 #결혼 #출산 https://t.co/PFE0uiM01o,1138981814767198208,https://x.com/mbcnews/status/1138981814767198208,3,965,214,0,19,https://pbs.twimg.com/media/D85ooZAUYAEo-1O.jpg,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,북미 민주포럼,https://x.com/usminjooforum,usminjooforum,False,2019-06-30 18:25:03+00:00,False,"'밴댕이 소갈딱지' 일본 아베,
강제징용 배상판결 보복으로 반도체 소재 한국 수출규제!

G20 소득없이 패싱 당하고,
DMZ 판문점에 남북미 정상, 세기의 만남이 이루어져,
전세계의 이목이 한반도에 집중,
기껏 꺼낸카드가 소재 수출규제냐?

본토왜구 심통부리는게 토착왜구와 어찌그리 똑같냐? https://t.co/VR1RmSPt61",1145397855638687745,https://x.com/usminjooforum/status/1145397855638687745,20,262,207,0,1,https://pbs.twimg.com/ext_tw_video_thumb/1145397683659640833/pu/img/ty0IdSOUOjBji5WT.jpg,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,북미 민주포럼,https://x.com/usminjooforum,usminjooforum,False,2019-06-15 22:20:04+00:00,False,"자한당 “추경 처리하기 전에 경제청문회 부터 하자”

경제청문회?
기가 찬다. 
실컷 장외에서 사전 선거운동, 대권놀이하다,
국회 정상화하는게 경제청문회 하기 위해서냐?

국회 50일 공전시켜 놓고,
법안처리 29%,
본회 단 3차례 연 역대 최악의 국회다.
혈세충-자한당은 내년 총선에 살처분 될거다. https://t.co/KrT80XeGQQ",1140021179144646662,https://x.com/usminjooforum/status/1140021179144646662,18,309,240,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1140021071816667136/pu/img/oxnAvlHfg12fSN-a.jpg,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,대치동 나팔🎗,https://x.com/Schalom1004,Schalom1004,False,2019-06-22 16:51:13+00:00,False,"유니클로 불매운동에 동참해 주세요.

🔻
일본의 군국주의를 상징하는 (욱일기)전범기 T셔츠 버젓이 판매하고 있습니다. 불매운동이 필요 합니다. https://t.co/QLcSkrLjaW",1142475135401656325,https://x.com/Schalom1004/status/1142475135401656325,34,3527,732,0,11,https://pbs.twimg.com/media/D9rjEuaU8AAvJr5.jpg;https://pbs.twimg.com/media/D9rjEuaUcAACarG.jpg,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-07-01 since:2019-06-01&src=typed_query,북미 민주포럼,https://x.com/usminjooforum,usminjooforum,False,2019-06-05 00:06:16+00:00,False,"경기하방 리스크가 심화되어 ‘추경대책이 절실’한데,
자한당은 ‘추경이 총선용’이라고 강건너 불구경!

추경은 타이밍이 생명, 추경안이 제출된지 42일 지났다.
황교안과 자한당 민생투어까지 해놓고, 추경이 남의 나라 일이냐?

민생포기 추경논의 거부하는 자한당, 당명 바꿔라!
‘민생 포기당’으로~ https://t.co/geMnGJZZ7k",1136061641261551618,https://x.com/usminjooforum/status/1136061641261551618,8,213,210,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1136061496545501184/pu/img/HEjBxt2UbPKzihTE.jpg,False,,,,,ko
