text,time
"아직도 30%로 밖에 안 줄었어???
아니 누가 총칼 들고 독립운동하라고 했나요??
그냥 안가고 안사면 되는것을 그게 그리 힘드나??? 조금 더 분발해봅시다.",5년 전
제발 사지마라... 시발놈들아,5년 전
저 업주들은 무슨 죄냐  하,5년 전
일본 여행 30~40% 줄었다지만 가는사람은 뭐냐?,5년 전
일본 여행 30~40% 줄었다지만 가는사람은 뭐냐?,5년 전
극혐 ㅅㅂ,5년 전
"일본은 맥주  휘청  티셔츠 휘청
우리는 나라가 휘청 
이게 나라냐 ㅡㅡ",5년 전
"미국이 일본한테 저지랄 하면 일본은 암걸려서 뒤질운명이고

김치국이 저지랄 하는건 그냥 모기한방 물린수준이다 ㅋㅋㅋ",5년 전
그래도 한국 유니클로 사장님들 새삼 불쌍해지네,5년 전
"우리나라 사람들 힘을 더 모아주세요
일본 불매 100프로 달성 될때가지
절대 사지 맙시더!!!국산 화이팅",5년 전
유니클로는 작년부턴가 슬슬 거품빠지는거같던데. 티비광고도 거의 안하고.. 불경기에  경쟁브랜드는 우후죽순으로 생기니 버티기 쉽진않지.  이번종로점은 불매운동때문은 아니겠지만 아마 1년안에 반이상의 매장은 빠질거같다,5년 전
한국은 나라가 휘청ㅋ,5년 전
"8월 일본여행 대한한공 작년대비 겨우 2%빠졌는데.. 오바아님? 생각보다 불매운동 미미한거같은데.ㅋㅋ
선동 쇼맨쉽으로 보임...유니클로도 매출 작년대비 겨우 20%빠졌구만 
작작 오바하자..;;
일본말대로.ㅋㅋ 얼마못감",5년 전
유니클로. 아사히...그런거없다고 사는데 지장없다 ㅋㅋ 더 좋은거 넘쳐난다 ㅎ,5년 전
노스 페이스도 이번 겨울에 불매하자,5년 전
영원히 OUT!,5년 전
일본고형카레안사고 오뚜기 고형카레사먹고있다,5년 전
영원히 안가도 됩니다.,5년 전
망해라 ㅋㅋㅋ,5년 전
"매국노  정치인들이 사케  사주니 
아직도  안망 했지    국가적 보이콧은 이미 명청 교체기에  한국의 존립 여부까지 달려있다   일본은 미국 안고 같이 망할  기세고  우리는  러시아 중국과 연합 맺는것이 현명하다",5년 전
아니 아사히랑 유니클로는 한국에다가만 팔아요???? 왜 휘청이지??,5년 전
"나는 자랑스런 태극기 앞에 조국과 민족에 무궁한 영광위해 몸과마음을 바쳐

일본을 파리체로 때리도록 굳게 다짐합니다.",5년 전
"일본제품 거절하고 국산화 한다면 일거양득이 될것이다 
가득이나 경제가 어려운데
모두가 국산화 해서 일자리 창출효과를 이기회에 누려보자",5년 전
한국국내에만 있는 아사히 유니클로만 휘청. 그리고 아베는 씹쌔끼다.,5년 전
"개똥같은소리하네 롯백에 인산인해라고!
불매운동 하는거 맞냐고?",5년 전
코젤도 일제라구요..불매 동참,5년 전
앞으로 영원히 가지말자  자식들,5년 전
"적어도 일본음식은 드시지 마세요. 후쿠시마 물로 맥주도 만든다는데, 어떻게 되겠어요",5년 전
아사히 유니클로휘청? 대한민국은 나라가 휘청이다. 반일조장 그만하고 정신차려라,5년 전
롯데불매,5년 전
"개돼지국민성
사지않겠습니다
가지않겠습니다 해놓고
불매는 30~40프로
일본관광 나만 아니면 돼 30~40프로
누가보면 불매 80~90프로 하는줄 ㅋ",5년 전(수정됨)
"일본 가봤지만 별로 볼것없습니다.
그냥 중국이나 베트남가서 싸고 저렴하게 
관광하기를 권해드립니다",5년 전
이참에 한국시장 철수해,5년 전
아사히이나 기린은 애초부터 안 먹어야지 전범기업껀데,5년 전
"ABC마트에 다이소 롯데마트 백화점 넘쳐 납니다..롯데가 끝판대장인데
생활속에 넘김숙이 들어와있네요",5년 전
"불매운동운 물론 우리 국민들의 소비를 국내로 돌릴수 있다는 점에선 긍정적이지만, 냉정하게 말해서 일본경제의 펀더멘털을 흔들만큼 유의미하진 않다. 이번기회를 우리 경제 체질개선의 기회로 삼되 <1차경제보복-불매운동-2차경제보복-한국의 경제보복>과 같은 물고 물리는 arms-race는 최대한 빨리 종식되어야만 할 것이다. 그리고 국민들로 하여금 현 상황을 지나치게 낙관하게끔 만들 수 있는 뉴스는 이제 그만 내보내도 되지 않나 싶다. 현 상황이 대한 냉정한 인식과 자성이 더욱 중요한 시점이다.",5년 전
뭘또휘청이래 저새끼들 자국민끼리얼마나뭉치는데 오버는하지말자,5년 전
또 한번 침략당할라 확실하게 밟아놔야 생각을 못하지,5년 전
어차피 일본사람들은 한국제품 거들떠 보지도 않는다.,5년 전
길가다 일본 새차보면 토할꺼같음  예전에 사논차는 어쩔수 없지만 ㅋㅋㅋㅋ  새차 계약하는놈 보면 대가리에 뭐가들었는지 궁굼하긴함,5년 전
후쿠시마 흙테러나 더 당해라... 아베 쭈그렁탱이 꺼져,5년 전
아 좀 자존심이 있으면 그만 좀 쳐 사고 그만 좀 가라. ㅅㅂ 맨날 욕먹어도 지금도 일제 사는 인간들이 있네 정신이 있는 건지 없는 건지 ㅡㅡ,5년 전
"유니클로 GU로 갈아탑니다
조심 
확인후사살~!!",5년 전
언제까지 갈까?,5년 전
홈플러스가니까 여전히 일본맥주 다팔고 있던데요? 흠,5년 전
저 맥주를 마시면 온 몸에 방사능으로 피폭되는 거나 마찬가지아닌가,5년 전
불매운동으로 피해 보는건 일본기업 뿐만아니라 그일본기업에서 종사하는 죄없는 분들도 많다는거 아시고 있죠?,5년 전
일제시대를 생각해봅시다. 우리선조들이 어떻게 나라를 지켜냈는지를 불매운동 적극적으로 참여 합시다.~~~~~~~~~~!!!!!!!!,5년 전
애니메이션이나 피규어등은 영향을 받지않는다고 얼마전에 본것같은데 어떻게 되고있나요?,5년 전
"우리가 꼭 알아야 할게있습니다
일본인의 민족성입니다
일본인은 원래 약자에 대해 관용은 적고 강자에 대한 동경이 많은 민족입니다

승부가 결정되면 승복을 잘하는편이지만 문제는 승자에게서 굴욕적인 대우를 받는것도 당연하게 생각하지만 패자에게는 지독하게 멸시 하는 풍조가 있습니다

일본인들의 ""도게자""라는 사과 방식이 대표적인 예입니다

한국인들 같은 경우 누가 사과하러 와서 고개숙여 죄송하다고 하고 무릎까지 꿇으려고 하면~~

"" 아이고~~ 왜 이러세요~ㅜ 일어나세요~ 괜찮습니다~""  라고 하는 반면...

일본인은 무릎꿇고 머리숙여 이마를 땅바닥에 붙이고 사과하는걸 서서 뻔히 봅니다

그들의 문화에서는 당연한겁니다

우리의 상상보다도 갑을의 관계성이 엄격합니다

절대 자신들보다 약해 보이는 상대를 존중하지 않기에 만만한 상대와트러블 생기면 협상이나 타협같은거 안합니다

힘의 논리가 최우선인 민족입니다

그리고 일본인 자체가 원래 국가주의자들이 많아요

할말은 정말 많지만 결론을 내자면....

이번에 우리가 강하게 나가야  두나라가 화목하게 지낼수 있습니다

이번에 밀리면 독도 빌미로 군사 도발 바로 들어옵니다

정한론...그들의 종교같은 신념입니다

이번에 밀리면 절대 절대 안됩니다

일본도 이 시기에 한국 못누르면 수년안에 국력이 역전되고 자기들한테는 더는 국가발전의 동력이 없다는걸 매우 잘알고 있습니다
맘먹고 들이댄 겁니다

반드시 민족이 단합해서 이겨내야 합니다

그렇다고 뭐 개개인이 엄청난 희생을 해야하는것도 아닙니다

정부에 힘 싣어주고 일본여행 8개월만 안가고 일본차만 안사면 됩니다

그러면 됩니다",5년 전
친일파들이 한국사람들을 싫어하겠네!,5년 전
일본에 깊게 뿌리내리고 있는 하나투어도 같이 망해야 함,5년 전
일본자체를 사지맙시다 방사능음식 위험합니다 여행가서 방사는 먹어주는 바보짓좀하지맙시다  도쿄올림픽 보이콧합시다  일본 탈출하자!!,5년 전
"무인양품도, 유니클로도... 들어가기 민망할 정도로 썰렁하더군여~ ..  /// 눈에 보이는 저런것도 중요하지만 , 폐건축물, 폐자재등도 수입해선 안됨. 방사능 위험이 더 무서워여~",5년 전
한국이 안사준다고 일본이 얼마나 큰 타격을 입을까?? 이런게 필요한가??  왜 우리가 자생하지 못하는지 정확히 알고 개선하고 경쟁력을 키워야지.... 이건 배고픈 아이 땡깡 부리는 꼴.  사실 한국서 나와 살아보면 한국의 경쟁력이 일본에 한참 미치지 못한다는거 다들 알텐데...  통일하고. 인구 1억 찍고. 도메스틱 빅 프로젝트 수행하고. 중소기업 기술력 올리고. 되지도 않는 아이템 개발한다고 정부 지원금 빨면서 눈먼 돈 먹고 회사 굴리지 말고... 쫌.. 할말이 많다만...,5년 전(수정됨)
"무조건 싸우고 불매해서 지금의 어려운  경제상황을 가속화하는것 보다는 참고 한발 물러서서 실익을 챙기고, 부품 자국화에 매진하여 지금의 설움이 후손들에게 또 반복되지 않도록 정부와기업이 힘을 합쳐야 할것입니다.
특히 방송에서 자극적인 불매선동은 자제했으면 합니다.",5년 전
아사히 아직까지 7위,5년 전
매출 30프로 떨어졌다는데 실제는 그이상일거임 일부러 적게 말해서 큰 타격 없다고 선전 하는거,5년 전
아니그래서 일본이 명확히 받은 피해는 몇억인데?.. 티끌도 안된다..... 제발 생각좀 하고 살자 역사를 잊은 민족에게 미래가 없다고?. 아 그럼 두달전 불매운동안할때는 미래가 없었넹..... 이 영상도 아마 캐논껄로 찍었을거다,5년 전
"지난번 중국이 사드보복으로 한국제품 불매운동하고 한국 관광 안오고 할때 한국이 억울한 심정으로 롯데백화점 철수하고 했지?(지금의 일본기업 유니클로 아시히 맥주등))   한국과 일본이  너무나도 판박이처럼 이루어지고 있지않니?그럼 지금 중국이 어떻게 됬냐?  미국한테 관세폭탄맞고, 외국자본 다 빠져나가고, 신용등급 하락하고 중국이 다시 한국한테 투자해 달라고 애걸하고있는데  우리가 들은척이나 하냐? 
한국의 미래가 조만간 중국꼴나면 우리가 아무리 읿본한테 핵심기술과 부품 팔아달라고 애걸해도 팔겠냐?  일본은 중국과 대만, 그외 아시아권에 일본기술부품 수출하려하고 그런 나라들은 지금이 호재다라고 생각하고 한국이 주춤할때 성장도약하려는 베트남이나 대만이 표정관가 안 되서 미칠지경일텐데,,,, 한국은 중국처럼 개밥에 도토리되느거고 지금  한국에서 썰물빠져나가듯 빠지는 해외자본이 뭘 믿고 다시 돌아오겠냐는  생각은 안 해보는거냐?
한국의 일어버릴 10년이 다가오고 있다.  알아서들 준비해라 개 돼지들아.",5년 전
일본이 만든 하수도 사용 마,5년 전
"일베 구더기님들, 하실일이 생겼군요.
일단 유니클로, 멋지게 접수 하셨습니다 ^^
이제 ABC 마트가서 뭐좀 사서 인증샷 거룩하게 한장 부탁해요 !!!
일베 구더기님들...존경해요! 일베구더기 반자이 !!!",5년 전(수정됨)
"도카이, 난카이대지진이 어서와서 침몰하길 빈다",5년 전
"みなさん頑張ってますね　こちらも現在多くの日本人に呼びかけて韓国と日本の完全国交断絶に向けて体制を整えつつあります
 日本企業のサイトに直接クレームを入れるのも有効な手段の一つです 　子供にも日本のアニメ等見せないようにしましょう 　若い世代から日本に親しみを与えるようなアニメや音楽は完全排除したほうが教育に良い　
もっと日本人がどれだけ危険なのか子供に教育し徹底した反日教育を望みます
時間はかかりますがお互い頑張りましょう",5년 전
부산에 있는 국제시장안에 일제상품만 전문적으로 파는 깡통시장은 이번 여파로 완전 초토화 될듯하네요,5년 전
국가에서 잘못한 외교를 국민들한테 떠맡기고 있는 현실 안느껴지나? 지금 북한에서 계속 미사일발사를 하고 있는데 고작 불매운동때문에 큰거를 놓치고 있는거다...,5년 전
여전히 사는 인간이 있다는게 더 신기하다 ㅋㅋㅋㅋㅋㅋㅋㅋ,5년 전
"불매운동을 하면 안된다는 소리하는놈들이 가장 멍청해보임...간단하게 일본맥주 안산다고 맥주자체를 안사냐? 유니클로 안산다고 옷자체를 안사냐? 일본맥주를 안사면 국내산 맥주를 마시거나 타 외국산을 마시겠지 ? 이렇게 되면 일본으로 가는 돈은 줄어들고 국내산을 사면 국내기업에 들어가는 돈은 늘어나겠지... A 쌀집 불매운동 한다고 쌀안사먹는게 아니라 B, C 쌀집을 가는거라서 아무 상관없는거다..",5년 전
일베클로에반데,5년 전
장기화가 아니라 영원히다,5년 전
"뉴스도 내보내지마라
언론 플레이하지마라",5년 전
"반일이 현시점에 분명 필요한 일인 것은 알겠는데 김민형 아나운서에게 아줌마들도 안 입을 저런 바지를 입혀놓은 것은 페미니즘에 미친 한국 현실인가? 일본이 혐한에 미쳐버린게 잘못이듯 한국이 페미니즘에 미쳐버린 것도 참 잘못이다. 일본은 극우로, 한국은 극좌로 미쳐가고 국민은 선동되어 이리저리 끌려다닐 뿐 나라를 바로잡을 힘을 잃어가고 있다.",5년 전
낚시 용품도 일본산 많아요,5년 전
"전국 주유소에서
일본차   주유  NO
우리나라  땅에서  주유 NO",5년 전
"21세기를 스무 해 가까이 보낸 우리에게 국교 정상화 이전에 있을 법한 일들을 하도록 만들어준 일본, 그들의 퇴행적 본능을 어쩔 도리가 없다!",5년 전(수정됨)
일본기업 롯데도 제발 끼워줘....,5년 전
"결정타를 먹이려면 
일본차와 관광을 중단수준까지 가야하고
핵올림픽을 폭망시켜야 
아베정권의 군국주의 부활을 꺽을 수 있다",5년 전
우리를 짓밟고 죽이고 탄압하고 아직도 반성하지 않는 일본을 왜 ㄷㅅ처럼 보고만 있습니까? 현명한 대책도 필요하지만 한국이 무시당하지 않도록 서로 협력합시다.,5년 전
"아사이맥주 공장이 후꾸시마 원전 가까지 있음
마시면 절대 안됨",5년 전
"아사히 맥주 마시고 싶은데 
자영업새기들이 안판다 쉽자슥아",5년 전
"ㅋㅋ 오히려 잘 됐네요 이런 기회에 국산품으로 다 대체 합시다. 
옛날 일본 관방장관이 제발좀 외국 제품좀 쓰라고 일본인들에게 호소 했던게 생각나네요
다른나라에 너무 미안하다는 예기 입니다. 저렇게 일본인들이 독합니다. 작년에 일본갔지만 정말로 외국차 보기가 힘들었습니다. 현대차는 단 한대도 없었습니다.
앞으로 우리나라도 충분히 이제 품질좋은 국산품을 써도 될것같습니다.",5년 전
"린나이,ABC 비트",5년 전
저는 회를 안먹습니다 원전사고 이후죠 원전사고이후 안먹습니다 왜냐?? 어찌 믿어요? 공무원이 단속도 안하는데,5년 전
"한달불매했다고 휘청??ㅋㅋㅋ
이때 벌어간게있는데 장기전가보자",5년 전
80퍼이상 나오길 바래봅니다.,5년 전
제발 빠가사리 같이 일제 쓰지말자!,5년 전
지금도 일본여행  가는 인간들은 어떤자들인가 ?,5년 전
이제 절대 알고는 안쓴다,5년 전
KOREAN IS BRAD,5년 전(수정됨)
일본 여행가는 사람들 정신 차리세요,5년 전
"한국에서 불매운동하면 
누가 죽나?  문씨가 못된짓 했는데
왜 우리 국민들이 죽나?",5년 전
"유니클로, 아사히 국내 자국사장은 무슨죄야?    안그래요?  사케이해찬 대표님",5년 전
아직 멀었다! 백퍼가갑시다,5년 전
그래도 절반은  처먹고 쓰는구나,5년 전
할려면 제대로하던가 특정브랜드 몇개만 찍어서 뭐하는건지..,5년 전
저쪽은 하나하나가 한국산업에 치명타를 날릴 수 있는 소재들로 위협하는데 이것들은 일본산 맥주와 의류 불매밖에 내세울 게 없을 정도로 준비도 대책도 없는 모습에 그저 웃음만 나온다,5년 전
경고합니다 일본 가정식 이자카야 혹시라도 먹으러 가면 내가 쫓아가서 대갈통 깹니다!!!!,5년 전
"기해무역왜란이 고맙군.
왜구기업들 이참에 한국에서 쫓아내야지..한국에서 너무 많이 팔리고 있었다 ㅠㅠ",5년 전
아니 ㅋㅋㅋ 도대체 이해가안간다 강요좀하지말아라,5년 전
반대로ㅜ생각하면 아직 10명 중 7명은 일본여행 가고 있다는거네??? 아무리 예약했다지만 미친거 아니가?,5년 전
자자 다들 지금처럼만 하죠,5년 전
"일본 여행가서 후쿠시마 원전 앞바다에서 잡은 회나 많이 드세요.
이참에 일본 여행가는 분들은 출국세 20만원이상 물려야 합니다.",5년 전
배알이도 없고 자존심도 애미. 애비도 없는 인간들아 아직도 일본꺼 사고 싶냐?? 일베가?,5년 전
일본여행 가는놈 간도 쓸개도 없고 없는 놈들이여,5년 전
불매운동 끝까지 해야 합니다 독립운동 하신분들 목숨걸고 하셨읍니다,5년 전
난 일본 야동도 끈엇다,5년 전
티비  휴대폰도  다쓰지 말아야지..일본부품들어있는데...이래서 한국 사람들은 이중적이야,5년 전
"일본차는절대사면
안된다ㅡ",5년 전
물건이 문제가아니라 먹는게 문제임 식재료들이 우리모르게 엄청들어가있다고함 .기업들 정신챙기셈 .어디 일본서 건너온 독약을 사람들다죽으라고 섞어넣는거임. 일본식재료넣는 음식 다 골라내서 공개하고 똑같이 불매해야됨.,5년 전
지룰쌈쳐드시냉 우리나라 유니클로 전부 빼도  안망한다 거기서 일자리없어 열심히 일하는분들이 망한다  니그들식구들 열심히일해서 돈벌구있는데 이지경으로 만든놈탓하자~문개잡~,5년 전
"사지말고, 가지말고, 보지말고, 먹지말고, 쓰지말고, 상종말자",5년 전(수정됨)
해외에서도 조금이나마 돕겠습니다 대한민국 화이팅...,5년 전
아사히 유니클로 어짜피 쓰레기맛 쓰레기재질이여서 안삼. 그냥 유니클로나 기타 스파 찔끔 찔끔 많이 사지 말고 빈 폴 사입으세요,5년 전
간이랑 쓸개 없으면 죽잖아 ㅋㅋㅋㅋㅋㅋㅋ 어떻게 일본여행을 갈 수 있음?,5년 전
유니클로 해마다 가격을 올려서 작년에 하나사고 안감.......질은 나아지는건없는데 가격은 계속올려버려서 사고싶은 생각이없음......저런쓰레기를 스파가아닌 일반브랜드가격으로 올려버리니 ㅋㅋㅋㅋㅋㅋ 탑텐이나 스파오입읍시다 에비씨도 가지맙시다,5년 전
존나웃기네 유니클로  아사히는 뭔죄임 일본정부욕할려고 하는건 알겠는데 ㄹㅇ뭔죄지 저사람들은 ㅋㅋㅋㅋㅋ,5년 전
"넘 뉴스를
..참",5년 전
왜뇸차 타는 뇸 뇬과는 술 같이 안 마신다.,5년 전
아이에추방시켜야됩니다,5년 전
아 나도 한국가서 불매운동 더 세게 하고싶다...,5년 전
아직도 일본은 한국 냄비 근성이라 금방 회복 될거라 생각하죠,5년 전
일본 기업들 빨간색 로고 많네^^,5년 전
제 여자친구 이런 시국에 일본여행 싸게 나왔다고 친구랑 가서 신나게 놀던데 정 떨어지더라구요.. 제가 너무 심한건가요?,5년 전
"유니클로,아사히 뿐만 아니라 동네 구석구석 침투해 있는 다이소 불매운동도 해야 합니다.",5년 전
일본 불매운동 더도말고 딱 100년만 하죠? 그때쯤엔 일제 사고 싶어도 가라앉... 아니다.,5년 전
"ㅋㅋ 전세계에 수출하는 초국적기업에서

한국은 작은 나라인데 휘청?ㅋㅋ

구라좀 그만쳐라.

문재인 정권 앞잡이냐?ㅋㅋ",5년 전
지네나라 정부의 뻘짓때문에 애꿋은 기업들은 왠 날벼락이람;;,5년 전
"일본 불매운동뿐만아니라 반중 반북 운동도 같이 합시다...
중국 북한은 역사적으로도 일본처럼 안좋은 역사가있고 아직 사과도 없고 심지어 무시까지 하고있습니다 
그런 쓰레기같은 나라들에게도 패널티 줘야합니다...
중국은 최근 미세먼지 그리고 북한은 우리나라에게 도발과 협박을하고 연평도 포격사건 지뢰 사건으로 우리나라 군사병사가 죽었습니다.. 그죽은 병사중에 재친구도 있습니다..그러면서 우리나라에게 사과는 커녕 자기네 병사에게 큰포상을 줬다고합니다...우리나라도 일본 불매뿐만 아니라 일본보다 더나쁜 중국과 북한에게 반중반북 해서 중국 불매 북한 그만퍼주기로 운동을 통해 더이상 중국과 북한이 우리나라에게 더이상 무시못하게 반중반북 운동 합시다...",5년 전
아사히 진짜 맛있는데..아무리 이래도 한잔 정도는 사먹어도 되죠?,5년 전
우리는 대통령도 끌어내린 나라야. 너네랑 근본 자체가 달라. 갈 때까지 간다,5년 전
웃기고 있네! 지금 아시각에도 끝까지 일본 여향가는 개쓰레기 구역질나는 더러운 것들이 즐비한데 어떻게 불매가 되겠냐! 한국은 그냥 메국노나라다! 자신을 낳아주고 키워 준 부모와 같은 조국을 욕하고 망치고 있는데 뭐가 변했다는건지 모르겠다!,5년 전
"아사히 기린등
후쿠시마산 먹어서 응원하는 기업들.
생산공장이 아무리 멀어도 재료원산지가 후쿠시마산이면 다 똑같은 방사능 맥주..
방사능 맥주먹고 미래 태어날 애기들이 걱정입니다.
일본 생선들 사료들이 대부분 후쿠시마산이라고 유투브에나옵니다. 일본모든 생선이 위험해 보입니다.
일본가서 깨끗하고 맛있는 초밥 먹는다는 분들....방사능초밥이 아니길..",5년 전
겨우 휘청?? 아주 아작나야지,5년 전
엥 휘청? 머가 휘청임 휘청은 전혀 타격없는데 ㅋㅋㅋ,5년 전
일본제품이 매력 없다는걸 이제야 알게되어가겠지,5년 전
"이번에는 진짜다
일본이 뜨거운맛을 봐야한다
일본물품 불매 운동 끝까지 해보자",5년 전
"경제전쟁을떠나서,방사능에오염된물로만드는맥주를왜마시나?평생,자손만대고생하려고....",5년 전
유니클로 이나라에서 당장 꺼져라,5년 전
일본 음식을 왜먹지...일본 음식물은 모두 세슘다 오염됐는데....돈 주고 세슘을 사먹네,5년 전
평생한단 생각으로 할꺼임,5년 전
농심,5년 전
일본놈들을 한국에서 제거하기위해서는 1년해야합니다.,5년 전
롯데타워도 개박살 내버려요. 그것 때문에 군항공로도 바꿨다며 롯데가 아베한테 어떤 지시 받았을줄 알고?,5년 전
"겨우 30퍼센트 줄었다니.... 아직도 일본제품을 사는 사람이 70퍼센트는 있다는건데, 일본이 작정하고 한국경제 망가뜨리는 상황에서 여전히 일제를 사는 인간들은 뭐냐. 어떤 인간들인지 참 궁금하다",5년 전
근데 사는 사람은 뭐여. 전쟁중에 군자금 주는 꼴인데..,5년 전
한국은 자국을 부끄러워해야 from Japan ! 韓国は己の罪をよく考えて言え！,5년 전
참나 ㅋㅋㅋ 일본인들 이런상황이 얼마나 황당할까 ??? 지들이 뽑은 총리가 저지른짓이라고 ㅋㅋㅋ 난 정말 한달전까지 니들이 우리를 이렇게 시러하는줄 몰랐어!! 함께잘살자 했지 ..차라리 우리를 더 돕고 니들이저지른 죄 인정했으면 아마 우리민족 특성상 니들과 늘 함께했을지 모르지 ㅋㅋ더 박수를 보냈을지도??? 그런데 이번 일로 느낀점은 아~~만일 저나라를 진심 친구로 받아들였으면 더 큰상처를 받았겠다!! 회복할수없는 상처를...ㄷㄷ;; 지금 이상황이 얼마나다행인지 몰라!!!! 이참에 끝까지 가자!! 난! 뭐! 무역이나 반도체만드는 사람은 아니지만 조금이라도 나라에힘을 보테고싶다!!!! 공부 열심히 안한것이 후회되네 ㅋㅋ,5년 전
"사실유니크로동남아시아(인도네시아 미얀마등)에서만든
싸구려옷으로돈만이벌어쳐먹었지이제서야속은거알얏냐 정신차리고국산품애용
사랑한다대한민국국민들",5년 전
"유니클로 일베옷인데 ...
일베들이 입으면서 응원한다는ㅋㅋㅋㅡㅡ;;;
그래서 더욱 불매 할수 있다 ㅋㅋ",5년 전
"불매도 좋지만 일베부터 색출해야 합니다. 
그 놈들 지금 일본을 지들 조국이라고 생각하며 난동 부리고 있어요. 
이걸 대체 언제까지 가만 둘 겁니까. 표현의 자유는 책임과 의무가 뒤따라야 하는거 아닙니까.",5년 전
한국에서만 못하는거지 그렇다고 휘청히겟니 ㅡㅋㅋ,5년 전
아사히 기린 유니클로가 문제가 아니다.. 롯데 농심<<이 쓰레기 집단을 내쫓아야한다..,5년 전
"일본이 보복성으로 시작했지만, 우리나라 국민의 입장으로 보면, 다행스러운 일이다.
방사능 유출이 심한 나라에서 나온 음식, 물품등 심지어 그 나라로 여행까지, 휴~  다행이지~ 
선조가 살렸다 싶다!

롯데일본/ 일본석재: 검색/참여= 부탁",5년 전
ABC마트는 정말 충격이다;;;;;;일제꺼라니???!!!ㅡㅡ;;;;썅~~~~유니클로 ABC마트 OUT OUT OUT,5년 전
"일본 여행  물건 싸 쳐먹는놈들
몸둥이로 때려죽이고싶다  바로
친일파 쌔끼들이니까 개새끼들",5년 전
"불매운동은 ㅅㅂ 아무효과없는걸왜하냐 자위 어지간히혀라 나라위기가 너희들한테는 축제니?
우동사리 ㅅㄲ들 정치노름인줄모르고 이러는거여? 문재인 매국노는 반일 프레임으로 이런시국을만든 장본인으로서 결자해지하라!!!!! 나라가망하고 국민이어려워질수록너희지지율이올라간다는 착각으로 국정을 운영하지말라",5년 전
"근데 궁금한게 왜 맨날 맥주랑 유니클로, 세계시장 점유율 대비 1프로도 안되는 미츠비시랑 자동차만 가지고 조지나요? 다른 고부가가치 첨단산업분야에 우리가 매년 몇십조씩 적자내주는거 잇는데 알면서 모른척하는건가요? ..  그리고 불매할거면 일본에서 처음 개발되고 특허,상표권 가지고잇는 것들도 불매해야되는데 그런것들은 다 쓰고잇다는건 논리적 모순임과 동시에 일본한테 한국을 까보면  얼마나 다방면으로 일본에 종속되어잇는지 알려주는꼴아닌가?",5년 전
한국에서 일제물건 다 쫓아내자 같은하늘 아래에 있을 수 없는 원수다,5년 전
"경제전쟁 벌어졌으니
어느나라국민이 더 독하게 싸우느냐에따라 결과가
달라질것입니다.
우리세대에 일본을 반드시
꺽어버려야합니다.
아베정권이 무너질때까지
계속 전일본물품을 찾아내서 불매하되.. 우리나라를 여행하는
죄없는 선량한 일본국민들에겐 더욱 친절한
모습을 보이는 성숙한모습도 견지합시다 .
우리의적은 아베와 자민당
극우주의자인걸 잊지맙시다",5년 전
기래기들 일본 카메라쓰는건??,5년 전
"롯데도 일본기업입니다. 
유튜브에 ""롯데일본""관련 기사 나옵니다.
롯데물품/백화점/카드/인터넷 쇼핑몰 입점 롯데백화점사이트 

""박쥐롯데""~~",5년 전
당분간이 아니라 불매운동 쭉 가즈아,5년 전
유니하고 아사히 아직도 있네?!~  집에  안간데요ㅡ~~,5년 전
국산품 애용합시다 .우리나라 내수도 살리고 나라도 지키고  .,5년 전
이제 자동차를 불매해야 합니다.  일본은 한국 물건 안산지 오래라된데.. 우리만 아베 그리고 그 추종자들 좋은일만 시켜주고 있었네요..아베🐵🐥끼 토나온다...ㅎㅎ,5년 전
한국은 일본에 피해를 준적이 없습니다~~!!그런데 일본은 늘 한국을 괴롭히며 죽이려 하고 있지요~그런데도 일본여행가고 일본 제품 먹고 사주고 하는 한국인들은 반성해야 합니다,5년 전
말은 똑바로하자 아사히는 휘청거리지 않음. 아사히가 주로 파는곳은 다른나라기 때문에 국내에 영원히 안팔아도 아쉬울건 없음. 아사히가 타격을 보냐? 하면 아사히랑 협업한 국내 회사가 타격을 조금 보는것뿐.,5년 전
휘청은  개뿔  잘만  팔린다 ~~~~  선동짓도  참  오나지네,5년 전
30퍼센트 밖에 안줄다니...힘냅시다! 여러분!!!,5년 전
그래도 쳐드시는 분들은 이민가세요 거기서 방사능첨가한 맛난 일본 맥주드시고 조용히 세상하직하심 돼겠네,5년 전
ㅋ잘한다😭😭,5년 전
"(일본아사히맥주가 인수한 유럽맥주브랜드) 
체코맥주 '필스너우르켈'과 '코젤', 이탈리아 '페로니', 네덜란드의 '그롤쉬', 폴란드의 '타스키에'와 '레흐', 헝가리의 '드레허' 인기 칵테일 주류인 KGB와 크루저, 음료브랜드 슈웹스 등",5년 전
방사능맥주 음식 ㄷㄷㄷ,5년 전
"저런 삐뚤어진 애국심으로 우리나라가 베네수엘라꼴 나고나면 쟤들은 그때는 반성 하려나?
광우뻥때 속은인간들.. 거기서 교훈도 얻질 못했네 ㅋ;",5년 전
롯데시네마는 포기못하겟더라,5년 전
제발 부탁인데 롯데 불매좀 합시다 어려운건 아는데 불매의 끝은 롯데에요,5년 전
그래도 방사능맥주 먹는놈들이 있긴있나보네,5년 전
그래도 가는넘들은 모야?,5년 전
