Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",뉴스1,https://x.com/News1Kr,News1Kr,False,2024-01-31 23:21:39+00:00,False,"국힘 39%·민주 37% 접전…""총선 제3지대 당선 많아야"" 24% #뉴스1 
https://t.co/Jv0odz72te",1752834560482853243,https://x.com/News1Kr/status/1752834560482853243,1,1,2,314,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",오마이뉴스,https://x.com/OhmyNews_Korea,OhmyNews_Korea,False,2024-01-31 11:05:22+00:00,False,"사실상 여당의 열세 지역인 경기도를 흔들기 위한 총선용 전략이다.
https://t.co/DxgED3I1RW",1752649268492705804,https://x.com/OhmyNews_Korea/status/1752649268492705804,0,1,2,851,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",좀그런심바,https://x.com/JaySider,JaySider,False,2024-01-31 11:18:21+00:00,False,"총선당시 178석. 현 170석. 역대 최다 의석 확보했는데 업적은 너무 초라하군요. 제가 그랬죠? 늬들한테 의석수 핑계 대지말고 일하라고, 모든 책임지우려고 늬들한테 투표했다고. 이제부터 전부 니네 책임이라고.  그러니까 이번에 싹 망하면 되는거예요",1752652532525175243,https://x.com/JaySider/status/1752652532525175243,0,42,52,981,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",한국경제신문,https://x.com/hankyungmedia,hankyungmedia,True,2024-01-31 10:00:02+00:00,False,"국민의힘 당 안팎에서 '유승민 역할론'에 대한 
목소리가 높아지고 있습니다.
​​​​​​​#국민의힘 #유승민 #총선
https://t.co/tpH51qcESb",1752632826061893896,https://x.com/hankyungmedia/status/1752632826061893896,1,2,0,788,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",오마이뉴스,https://x.com/OhmyNews_Korea,OhmyNews_Korea,False,2024-01-31 21:46:56+00:00,False,"민주당 '총선위기론', 왜 분출하나  #이충재인사이트 https://t.co/piRYECgo0R",1752810723997258204,https://x.com/OhmyNews_Korea/status/1752810723997258204,1,2,1,2143,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",연합뉴스,https://x.com/yonhaptweet,yonhaptweet,True,2024-01-31 22:23:56+00:00,False,총선 '양지' 몰리는 尹정부 출신들…영남에만 與예비후보 20명https://t.co/Qw7q4PLpFe,1752820034458751371,https://x.com/yonhaptweet/status/1752820034458751371,3,20,5,3500,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",윤재국@사람사는 세상,https://x.com/yunjaegug8039,yunjaegug8039,False,2024-01-31 12:16:58+00:00,False,"총선을 앞두고 검찰이 범여권 인사 고발을, 당시 야권에 청탁해 선거에 영향을 미치려 시도하는 등, 정치적 중립 의무를 저버리고 사실상 정치에 개입했단 점을 분명히 해
검찰총장의 '눈과 귀'로 불리는 대검 핵심 참모가 윗선 지시나 보고 없이 개인적 일탈을 저질렀겠느냐는 의구심도 커질 수밖에",1752667284316054009,https://x.com/yunjaegug8039/status/1752667284316054009,1,5,4,115,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",MBN NEWS,https://x.com/mbnlive,mbnlive,False,2024-01-31 11:08:04+00:00,False,"이재명 대표, 윤 대통령 12번 언급하며 ""무능으로 인한 위기 총선 승리로 극복""https://t.co/0I2HgEb6BU",1752649944471904588,https://x.com/mbnlive/status/1752649944471904588,1,1,0,113,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",TV조선 뉴스,https://x.com/TVChosunNews,TVChosunNews,False,2024-01-31 12:23:22+00:00,False,"총선을 앞두고 전현직 판·검사들의 출마가 줄을 잇습니다. 법적으로 문제가 없다는데 정말 괜찮은 건지, 막을 방법은 없는지 따져 보겠습니다. 
https://t.co/BrDBapo738",1752668897462096179,https://x.com/TVChosunNews/status/1752668897462096179,0,2,1,314,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",오마이뉴스,https://x.com/OhmyNews_Korea,OhmyNews_Korea,False,2024-01-31 11:05:12+00:00,False,"""이번 총선에 나선 수원의 민주당 후보들 또한 경부선 지하화를 이미 공약으로 제시했다. 마침 국민의힘도 같은 생각인 듯하니...""
https://t.co/27Wo1AZKXb",1752649224972652990,https://x.com/OhmyNews_Korea/status/1752649224972652990,0,0,2,751,0,,False,,,,,ko
