time,text
1년 전,"전라도사람이그리많으면 내편으로만들생각을해야지ㅋㅋ 백날그리생각하니 부정선거타령하지 
보수면 이준석응원하자 전라도타령그만하고 총선개망하겠다"
1년 전,진짜 다행이다❤
1년 전,이재명 체포동의안 가결 기념으로 다시 보러왔다
1년 전,20만명이 대한민국을 구했다
1년 전,찢죄명 체포동의안 가결된거 보고 왔으면 개추 ㅋㅋㅋㅋㅋ
1년 전,캬  이제 슬슬  윤석열 선택 한게 옳았다는게  나오고 있죠 ㅋㅋ  한명은  국위선양 쓰레기는  단식 아닌 단식 ㅋㅋ
1년 전,0:02
1년 전,"이재명의 보온병 안에 뭐가 들었을지
생각해봅시다 다들 ㅋㅋㅋㅋㅋㅋㅋ"
1년 전,아싸라비요 역대최고의대통령탄생
1년 전,고요의 시간이 진짜 제일 웃긴 듯 ㅋㅋㅋㅋ
1년 전,7:39:28
1년 전,노인네들이 다시한번 나라를 망침
1년 전,지금 보니까 돈 뿌려서 박빙 만든 거였다.
1년 전,"문재인 저 x신이 개혁은 안하고
성평등 노래만 불렀으니 ㅋㅋ
윤석열 당선 1등공신 
근데 문재인 자기집은 남자가
지켜요 ㅋㅋㅋ"
1년 전,"경기동부연합 이재명 오른팔
정진석이 유동규에게 한 말 “대한민국을 먹자“
찢 대통령 👈 보트피플 천만명,폴포트 천만 대학살 우려"
1년 전,윤석열 대통령 당선
1년 전,개시발 모지리역사의 시작ㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,역사의 시작
1년 전,민주당 넘들아 문재인 욕해라. ㅎ그리고 추미애 화이팅이다 추미애가 윤통을 만들어 준거지 ㅎ 윤통 아니였으면 이재명 100퍼 된다
1년 전,강서구보궐선거 이후 다시보러왔습니다 ㅎ
1년 전,강서구청장 보궐선거보고 다시보러왔어용ㅎ
1년 전,아직 똥싸놓은거 치우기 한참 멀었음
1년 전,노인아닌거 알면 일베들이 망친다고 함 어차피 ㅋ
1년 전,"노인네 주제에 노인을 욕하다니...
니네들은 노인 아닐것 같지?"
1년 전,선거조작 하고도 못이긴 1찍ㅂㅅㅋㅋㅋ
1년 전,모지리 역사는 문재인때부터였어
1년 전,"경기동부연합 이재명 오른팔
정진석이 유동규에게 한 말 “대한민국을 먹자“
찢 대통령 👈 보트피플 천만명,폴포트 천만 대학살 우려"
1년 전,확보찢수형!!!
1년 전,진짜 큰일날뻔했다...하늘이 이나라를안버렸다
1년 전,윤석열아 이게 새로운 대한민국이니?
1년 전,"진짜 나라 구햇다 ㅠㅠ 
5년 연장 되었을뿐. 다음 대선이 진짜다"
1년 전,"경기동부연합 이재명 오른팔
정진석이 유동규에게 한 말 “대한민국을 먹자“
찢 대통령 👈 보트피플 천만명,폴포트 천만 대학살 우려"
1년 전,다시봐도 표차 레전드네 ㅋㅋ
1년 전,서울지도보니까 거지동네들은 다 이재명 잘사는 동네들은 다 윤석열ㅋㅋㅋ
1년 전,개꿀잼
1년 전,다시봐도 짜릿하네요
1년 전,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ다시봐도 재밋네
1년 전,주앵커 이넘은 뭔소리하는거냐?벌써 경호처가따라붙은거안보이나?뭐가 아직도 후보????
1년 전,"진짜 출구조사 지금 봐도 간담이 서늘하다,이때 이재명 당선이였으면 요즘같은 신 냉전시기에 완전히 중국편으로 넘어갔을거임."
1년 전,다시봐도 흐믓하네 ㅎㅎ
1년 전,어때 이재명이 됬으면 어쩔뻔했나 ㄷㄷㄷㄷㄷ
1년 전,10:58 만 다시 보고 갑니다. 이재명 대표님 말씀 다시 들어도 눈물 나네요ㅠㅠ이재명 대표님 항상 응원하겠습니다.
1년 전,"경기동부연합 이재명 오른팔
정진석 “대한민국을 먹자 “"
1년 전,주앵커  어이없네~뚱딴지
1년 전,역대 최고로 재미있었던 국민의 선택임...
1년 전,찢의 패배! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋㅅㅋㅅ
1년 전,"이재명은 1920년대 대한민국으로 돌아갓을듯,,"
1년 전,"지금도 힘들지만 
재이니때보다 먹고살기 그나마 낫다고 봅니다 전 ㅎㅎ"
1년 전,찢가가 대통령이였음 지금 조선시대만도못했지
1년 전,거지특 위로 올라갈생각은 안하고 아래로 끌어내릴 생각만함
1년 전,거지특) 꽁짜 좋아함
1년 전,"거지특) 노력할려고 하지도 않고 부자들거 뺏어서 
부자가 되겠다는 악심이 그득함"
1년 전,ㄹㅇ 특히 동별로보면 가관임 ㅋㅋㅋㅋㅋㅋㅋ 양천구-(목동 국힘)(신월 민주당)구로구 (신도림 국힘)(가리봉 민주당)
1년 전,ㄹㅇ 소름끼침
1년 전,진짜 나라가 찢어짐
1년 전,됐
1년 전,중국 위성국 하고있을듯
1년 전,원기옥쏴서 정권교체됨
1년 전,"경기동부연합 이재명 오른팔
정진석이 유동규에게 한 말 “대한민국을 먹자“
찢 대통령 👈 보트피플 천만명,폴포트 천만 대학살 우려"
1년 전,국격 수직으로 추락
1년 전,네다홍
1년 전,ㅋㅋㅋㅋ 이재명이 신인줄 아는 사람들
1년 전,음주운전자 이ㅋ재ㅋ명ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,개소돼지
1년 전,10:55:21 여기서 나오는 브금 뭔가요??
1년 전,"정말 윤석열 대통령이 대한민국을 구하셨습니다 다수의석으로 국회를 장악한 민주당, 정권 교체 직전까지 곳곳에 알박기한 민주당 인간들..다 내쫓기까지 힘든 여정이지만 국민만을 생각하고 힘을 내주세요 무한 지지합니다 ❤"
