time,text
1년 전,"다 ㅈ같아서 죽였다고 이미 살해 동기를 밝혔는데 왜 또 물어봐
실수였다고 말 할 때까지 물어보려고 하나?"
1년 전,"대채 사형집행은 언제풀리려나 
형이가벼워서 묻지마살인한듯요"
1년 전,"갈수록 범죄는 더욱 악랄해지는데 왜 사형을 부활
시키지 않는건가?"
1년 전,힘들면 본인이뒤지면되지 열심히힘들어도착하게사는소중한생명을왜죽이냐
1년 전,똑같이 당해봐야 죽음의 공포를 느낄겁니다
1년 전,"남즉이고 변명이라…
쓰래기란 말도 아깝다."
1년 전,왜 이런사람 을   살려  두는지    무조건  사형이지  남을 죽였는데  살려  두는게   잘못돈사회야    무조건  사형이 답이다
1년 전,제발 사형제도 부활이 필요합니다 죄없는 젊은 일반인을 죽이고도 살려두는건 안됨
1년 전,"칼버리세요는 뭐냐고. 경찰아!
칼 버려주십시오 범인님하지 왜?
현장범인을 영웅인듯 깍듯이 모셔 존중하는
대한민국 경찰들에게 구역질난다.
으이구 칼들고 설치면 무서워 설설기는 저자세 경찰을 저미친놈이 얼마나 비웃을까."
1년 전,지 힘들다고 화풀이를 어따해
1년 전,얼굴종!!
1년 전,혼자 죽을수 없다는 이기적인 심뽀
1년 전,"강제노역공장 만들어서
거기서 받은월급으로
평생 피해자에게
보상해야한다
국개의원들 법만들어라"
1년 전,판사 심신미약 무죄
1년 전,"이름이조선.
조선이름도또가치엿같네"
1년 전,게임중독
1년 전,"참, 가지가지 한다.
칼 버리세요?
허기사 인권이 있지?
ㅈㄱ은 개법들...."
1년 전,조씨...
1년 전,이런것만 찍어 올리는 엠비씨
1년 전,살해당한 청년 너무 황당하게 ㅠㅠㅠㅠ 제발 쫌. 사형제 부활 합시다 존댓말 하는건 무서워 그랬을까. 인간이 아니 거대한 악마이다  목 매달아라. 제발 제발 억장이 무너진다 죽은 사람은. 무슨 죄냐. ㅡ그 가족은 어떻게 살아야 하나ㅜㅜ
1년 전,니 힘든걸 왜  상관없는 사람한테 화풀이하냐구!
1년 전,어이없네    그 죄송하다는  소리 듣기 실응ㅅ
1년 전,나라가 미치니 인간도 미친것들이  많아지네
1년 전,죽은자보다 죽인자가 예우받는 대한민국의 범죄자들 그리고 경찰과 판사들 범죄자들 한테는 얼마나 깍듯이 존중하는 것을보면 화가납니다 범죄자을 엄중하고 강하게 다루어야할 경찰들 보면한심하다 젊고 늙고 떠나서 칼버려! 칼버려! 😠 칼버리세요? 칼버리세요? 이런무능한 경찰을 믿고살자니 날로 국민들이 불안하다 검사출신 윤석열 대통대도 무능 무능하기가 이루말할수 없다 대한민국이 🇰🇷 서서히 무너지고 있다 법도 법같지도 않은법을 행사하는 판사놈들 법은 미국이 👍 최고지 전 노태우 대통령 말씀이 생각나네 범죄와 전쟁의 선포 현재는 무능한나라 무능한 대통령 본인한테는 관대하고 상대한테는 악이적이고 국제결혼과 탈북민들 그리고 중국인 뒤석인 대한민국의 현실입니다 뭘기대을하죠? 국민들을 안중에도 없는한국의민낮이다
1년 전,ㄱ ㅐ 짜증 세금 아깝다고 18
1년 전,경찰 친절하다 우리나라 넘좋아
1년 전,앞으로 이런범죄는 더 많아질거다 쟤 하나뿐일거같냐?
1년 전,죽이는건 힘 안드더나
1년 전,죽은사람 너무 안타깝내요
1년 전,중국인이야?
1년 전,"조선 ,,,  조씨,  조선일보?"
1년 전,너무 친절한데? 칼 버리시면 제가 수갑을 채워 드릴게요 뭐 이런건가?
1년 전,견찰들도 좀 치워라ㅋㅋ
1년 전,저사건 있고 난뒤 얼마뒤 꽃 다치우니 차가 추차해놓았드라.
1년 전,"경찰도 참 습니까. 습니까 
에휴. 속터져
사람 취급도 아까운데"
1년 전,제발 사형집행하는 로봇으로  죄책감 없이 집행좀 해라
1년 전,판사님들 아무죄없는 피해자를 생각하신다면 제발 제발 좀 사형 좀 내려주세요!!!!
1년 전,사형이답입니다...저런놈 없는  세상..바로 사형시켜야합니다...
1년 전,저런놈을  사형이 답이다 그러나 판사는  저런놈들그냥 봐준다 왜   저런놈들이 판검사 돈줄이라
1년 전,"그래도 모르는 행인 칼빵 찔러 살인을했다는것은
핑계 용서 안된다
그냥 인생 죽거나 스스로마감해"
1년 전,칼 버리세요 는 무슨...
1년 전,"힘들면 지가 죽어야지 
사회악인데 제발 사형시켜요. 살려둘가치가 없잔아요.
이나라법 바꿔서 이런일다시는 없도록해야죠."
1년 전,"칼 버려! 안버리면 쏜다! 
저런 무차별 살인마는 사형이 답.."
1년 전,"저 많이 힘듭니다
최근 자살시도도 했어요
중환자실에 있다가 나왔습니다
타인에게 피해를 주고싶지 않씁니다
가해자인 저 중국인과 죽기살기로
싸워보고 싶습니다"
1년 전,"칼버리세요 공손하게 부탁하시는
국민들의 믿음직한?? 참 견찰"
1년 전,공개사형
1년 전,인간이 아니다 사형 사형 사형
1년 전,힘들면 그냥 조용한곳가서 조용히죽지...
1년 전,사형안시키면 판사가 문제입니다.
1년 전,"미쳤다길가다가날벼락
당한 사람들 어떡하냐"
1년 전,사형집행을 않하니까 저런 흉악범죄가 더빈번하게 발생하는거야
1년 전,사형이답이다
1년 전,저런 살인마에게는 인권 타령하는 검찰은  정상이아니네
1년 전,살기 싫으면 혼자 조용히 사라지든가 사회어지럽히지 말고ㅡ사형제도가 있어야 합니다
1년 전,힘들면 쿠팡이라도 가라....ㅁㅊ
1년 전,죽을때까지  잠잘때 밥 걱정없어 좋겠당
1년 전,"대한민국 대부분의 국민이라면 누구나
이 선각자의 뭏지마 용기를 본받아
기꺼이 대한민국 국민의 이와같은 본성을 드러내길~
그리고 하루빨리 망국이가 되길~
화이팅!"
1년 전,"이래도  사형집행  안하는  이나라는  계속  이런범죄가  발생할수 있다고 본다 
강력한 변화가 필요하다"
1년 전,"저런 살인자는 사형해야 한다.
죽은 20대 남성은 동생 부양하는 가장이었다."
1년 전,이런분들모아서 국회로 보내야된다..
1년 전,화형 만이 답이다...
1년 전,멋진 놈이네
1년 전,살인자한테  칼버리세요   존대를써주네  나참  ㅋㅋ
1년 전,칼부림 한놈한테 존댓말하는 케이 경찰 ㅅㅂ
1년 전,칼 버리세요.....
1년 전,저게 무기? 사형은 어디로 갔니? 안드로메다로 갔냐? 우리 세금은 돈이 아니더냐~~
1년 전,미국도 사용을 집행하는데 왜 우리는 사용을 집행을 안 하는 거냐?
1년 전,사형시키면 안됩니다. 죽을때까지 고문하고 괴롭혀야합니다. 살가죽을벗겨내야합니다. 저런인간은 절대 반성안합니다.
1년 전,사형
1년 전,기자 질문 수준이….
1년 전,그럼 같이 죽어야지
1년 전,곤장처벌을 의무화 하라!
1년 전,"잘못된건데...
정치꾼들이 민생은 보지않고 정치질만하니,이런일이 계속벌어질것이다."
1년 전,정말요?....ㅠㅠ 어떡해!!~~~  왜~~ㅠㅠㅠㅠ  말도  안나오네요.....ㅠㅠㅠㅠ
1년 전,서울의 본 모습
1년 전,"열심히 살았는데 안되더라? 
휴~  죽일놈 맞다 
그런데 한번 생각해보자 
상대적 박탈감. 분노. 
 더 발생할것 같은 불안함.
 치안으로만 되는것 아닐것 같다"
1년 전,이와중에 존대는..
1년 전,죽으려면 조용히 한강다리 위로 가지...참으로 황당하고 어이가 없네요...요즘 뉴스보기가 무섭네요...
1년 전,용서가 않된다
1년 전,지 인생 힘들다고 남의 인생까지 망치냐고. 감옥에서 썩어야죠
1년 전,경찰관 존댓말 칼 버리지도 않았는데 테이저건 넣음
1년 전,기억하기도 싫고 저것좀 치워라
1년 전,"저 상황에서 ""칼 버리세요"" ...진짜"
1년 전,"누구 좋으라고 사형임?
죽을때까지 노역을 시켜야지"
1년 전,"판새님 사모님이 저동네에 목좋은 가게 계약하러 갔다가 칼맞았다고 생각하시고 판결하시길~
저런놈은 다시 태어나도 또 저럴꺼니까 다음꺼까지 소급해서 처벌해야~"
1년 전,ㅋ 칼버리세요 너무친절하네 아름답기까지하다
1년 전,"진짜 왜 극악범죄는 조씨가 많냐?
뮌가 유전자가 있나..."
1년 전,광화문에 매달아라
1년 전,"말과 행동이 일치하지 않으니까
죄송합니다로 대신한거네"
1년 전,사형 부활시키면 범죄울 낮아진다
1년 전,대림동 출신이고 국적 취득한 조선족인 듯
1년 전,교수형감이다
1년 전,사형말고 화형안될까
1년 전,사형도아까워요
1년 전,범죄자한테도 버리세요 라고 존대말을 하냐 그러니 범죄자 윤석렬을 댓통으로 뽑지
1년 전,존댓말은 무슨 ㅋㅋ 에레이 갈켜야지
1년 전,칼들고 미치광이처럼 저만큼이나 가까이까지 뛰어오는데 어쩜 저렇게 다들 태연하지...  팔짱 조차 안빼고..  길거리에서 저런 미친놈들 보이면 무조건 도망가세요 못이겨요
1년 전,빌어먹을 조씨
1년 전,"총으로  쏴야지
다른사람  또 피해"
1년 전,깡패정권 밑에서는 살인자가 나온다
1년 전,살인마들은 사형시켜라.
1년 전,왜 자신의 분노의 범죄를 다른 사람들에게 살인의 분풀이짓을 하였는가!!!!  왜 다른 사람을 공격하는가!!!!!
1년 전,"정을 나누던 가난했던 시절보다 못할만큼 
참담한 사회가 되여버린  대한민국에  운명은"
1년 전,저런 살인범들은 피해자 가족의 뜻에 따라 처벌하든지 피해자 가족에게 맡겨야..
1년 전,막죽이자 사형은 없다 죽이자 막
1년 전,전관예우는 범죄입니다.
1년 전,사형 시키지 말고 고문을 해야되
1년 전,사형
1년 전,"사람죽이며 미쳐 날뛰는 살인범한테
 존댓말 써주는 착한 경찰"
1년 전,살인의 댓가가 징역이니 살인이 뭐 대수냐? 나라법이 더 ㅈ같은데.
1년 전,살기도 힘든데 조선제일검이 답일지도
1년 전,"법이 멍청하다 못해 어이가 없다.
살인자에겐 인권도 존칭도 필요없다.

살인은 살인으로 
폭력은 폭력으로
당해봐야 안다"
1년 전,살인마한테 칼 버리세요 칼버리세요   참 예의도 바르셔.  죽은사람만 불쌍하지
1년 전,사형
1년 전,앞으로 점점 이런 충동적 분노 범죄가 많아질겁니다.  나라는 대비를 해야하는데 자기들 밥그릇 씨움만 하고 있죠
1년 전,쇼네
1년 전,쇼햇네
1년 전,"닥치고 
한대로 돌려주는 처벌법 만들어라
똑같이 찔려 죽임을 당해야한다!!"
1년 전,"대한민국 치안이 엉망이다.
인권.
선의의 피해자는 죽은자는 인권 보호받을 귄리없냐~?사회악이다.사형이 답이다."
1년 전,"그칼로 니목을 그어야지 
왜 남을 죽였냐"
1년 전,칼 버리세요>>>칼버려라
1년 전,바로 개작두 대령해라.
1년 전,남탓
1년 전,힘들데잔아....국가가 좀 돌봐 줬으면...살인까지 안 갈텐데...
1년 전,와~~~~
1년 전,범죄자에게 인권이 왜 필요한지 이해가 1도 안갑니다..그냥 흉기들고 있는 범죄자 총으로 쏴라
1년 전,에라이 세금낭비 하지말고 어여 하늘나라 가거라
1년 전,얜 무조건 사형시켜야한다
1년 전,역시나  조씨
1년 전,"저런 살인자는 사형집행을 해야하지않나요?
또 엉터리판사 만나면
몇년썩다 나오는것 아닌지 걱정입니다"
1년 전,일단 죽이고나서 재판하는 게 나을 듯.
1년 전,한국은 또 풀어 줄건데 다음에 또 살인 할건데...
1년 전,"사람을 죽일 판단은 누가 할수 있음?
그럼 ?"
1년 전,사람이 아니니까 죽이자는 판단을 하는거임
1년 전,맨날 사형?사향이돼?
1년 전,"사형타령하는사람은 간첩이냐
사형판결안내린게 30년넘었을텐데"
1년 전,"미국이었으면 경찰 즉결심판 현장 사살로 이미 죽었음
한국은 살인 범죄자 칼든 놈한테 경찰이 칼 버리세요.. ㅋㅋㅋ 하… 이게 말이 됩니까??"
