time,text
1년 전,이번 유치 실패로 가뜩이나 부족한 재정이 그나마 탕진 되지 않는다는게  즐거워 할 수 없는 호재로 다가온 점이 슬프네요...
1년 전,아무것도 하지 말고 가만있으라 했는데 ㅋㅋㅋ
1년 전,족까는 소리말고 국민세금 축낸거 떼거리로 간넘덜 전부물어내라
1년 전,포기하고 아무것도 안한 이탈리아가 17이다. 멍청한 대통령 때문에 개 망신.
1년 전,대국민 희망고문에 전세계는 비웃음. 뭐 49:51이라고 떠들던 인간들은 다 어디로 갔나? 예산 5770억은 어디로 갔는지 다 밝혀야 할 것이다. 정말 쪽팔린다.
1년 전,"박빙이라 하기엔 표차이가 너무많이 나잖아ㅎㅎ
 국민을 개 돼지로아네..내년총선 박빙으로 29석 차지하길.."
1년 전,ㅋㅋㅋㅋ 2찍이 만세 ~
1년 전,여행만 다니더니 몰랐냐
1년 전,29가 뭐냐!최악이다!사우디에 돈으로 졌다고?그런 막말 외교니 이 꼴이지!!!
1년 전,홍보안하고 가만히 앉아있어도 그표는 얻겠다.내가 더 쪽팔린다ㅋㅋㅋ
1년 전,천공이 유치실패 한다고 말 안해주던?
1년 전,17 ...29 꼴찌 박빙맞네
1년 전,"저정도 차이가나는데
전혀몰랐다고?
역전기회? 얘들은 지들의 무능을 선전한거다"
1년 전,결국  자본이다
1년 전,멍청하고 무능한 정보력에 따른 희망 고문
1년 전,이렇게 개처발린 박빙은 처음 보네요 ㅋㅋㅋㅋ
1년 전,"29표 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3류 바보 쵼지 모리지 대통령 ㅋㅋㅋㅋㅋ"
1년 전,"대통령내외 혈세 낭비하며 
홍보유치 한다더니???"
1년 전,전부터 박방이라고 한국 언론만 떠들었지 외국에선 사우디가 개최될꺼라 다들 예상했었고 대통령 놀러다닐 이유만 만들어준 한국언론들과 국짐당이 가장 답없는 놈들이지
1년 전,명품 사러 다닌다고건희.문도 못찻는  모지리 한덕수까지
1년 전,Korea no1 Korean media no1+++++++++
1년 전,"천공이 된다고 했나보네요.
그러니까 저렇게 박빙을
장담하지. 돈은 어디다 쓴건지 알 수 없는 둘이 매일 해외여행다니며 술과 쇼핑 남은 몇년 또 얼마나 쓰려나"
1년 전,얼마나 무능하면 원사이드 게임이라는 사실조차 모를수가 있는가...
1년 전,박빙은 무슨 안주인가요
1년 전,🐕💩💩💩💩💩
1년 전,기대했다는게 웃긴다.  문제는본인이거든
1년 전,내가 동네 이장선거 나가도 29표 보단 더 많이받겠다
1년 전,입벌구.... 입만 살아가지고...
1년 전,"박빙~ㅋㅋㅋㅋㅋ 
어론인들 정말 박빙인가요?
전세계가 무능한거 모를까요
너무 화가납니다"
1년 전,"윤대통님 ㅡ
수고하셨습니다
여야싸우는데 누가오나여 ㅡ"
